Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
22/09/2004,23.00.00,18.0,1077.0,96.0,964.0,163.0,749.0,93.0,1571.0,923.0,229.0,620.0,17127.0
23/09/2004,00.00.00,16.0,1037.0,80.0,898.0,152.0,793.0,87.0,1539.0,836.0,222.0,649.0,17190.0
23/09/2004,01.00.00,14.0,1002.0,69.0,854.0,104.0,818.0,71.0,1513.0,779.0,214.0,685.0,17261.0
23/09/2004,02.00.00,8.0,865.0,37.0,694.0,61.0,989.0,49.0,1385.0,678.0,222.0,630.0,16673.0
23/09/2004,03.00.00,5.0,824.0,24.0,615.0,57.5,1131.0,46.5,1336.0,601.0,224.0,599.0,16069.0
23/09/2004,04.00.00,5.0,824.0,22.0,602.0,54.0,1138.0,44.0,1337.0,593.0,211.0,638.0,15817.0
23/09/2004,05.00.00,5.0,847.0,25.0,620.0,84.0,1085.0,58.0,1339.0,670.0,229.0,575.0,15879.0
23/09/2004,06.00.00,9.0,961.0,63.0,828.0,132.0,892.0,66.0,1491.0,837.0,213.0,632.0,15794.0
23/09/2004,07.00.00,32.0,1336.0,216.0,1340.0,422.0,540.0,112.0,2049.0,1400.0,213.0,635.0,15941.0
23/09/2004,08.00.00,28.0,1251.0,188.0,1264.0,282.0,582.0,104.0,1897.0,1393.0,237.0,544.0,15765.0
23/09/2004,09.00.00,27.0,1290.0,181.0,1244.0,293.0,604.0,103.0,1853.0,1415.0,250.0,508.0,15903.0
23/09/2004,10.00.00,24.0,1215.0,148.0,1141.0,334.0,631.0,118.0,1766.0,1285.0,263.0,481.0,16199.0
23/09/2004,11.00.00,27.0,1248.0,159.0,1177.0,324.0,608.0,129.0,1784.0,1230.0,264.0,473.0,16006.0
23/09/2004,12.00.00,28.0,1233.0,161.0,1184.0,294.0,610.0,127.0,1775.0,1147.0,293.0,395.0,15855.0
23/09/2004,13.00.00,29.0,1229.0,172.0,1217.0,273.0,599.0,130.0,1795.0,1107.0,290.0,396.0,15581.0
23/09/2004,14.00.00,26.0,1206.0,158.0,1175.0,275.0,618.0,130.0,1746.0,1068.0,298.0,380.0,15642.0
23/09/2004,15.00.00,26.0,1215.0,151.0,1150.0,282.0,608.0,118.0,1733.0,1115.0,304.0,372.0,15880.0
23/09/2004,16.00.00,32.0,1330.0,189.0,1264.0,323.0,586.0,146.0,1860.0,1362.0,315.0,349.0,15903.0
23/09/2004,17.00.00,46.0,1446.0,252.0,1434.0,442.0,522.0,190.0,2075.0,1619.0,316.0,348.0,15925.0
23/09/2004,18.00.00,49.0,1446.0,261.0,1458.0,431.0,501.0,189.0,2059.0,1572.0,290.0,405.0,15949.0
23/09/2004,19.00.00,47.0,1421.0,256.0,1444.0,402.0,510.0,173.0,2056.0,1446.0,272.0,459.0,16302.0
23/09/2004,20.00.00,33.0,1247.0,169.0,1206.0,313.0,600.0,148.0,1785.0,1233.0,262.0,487.0,16256.0
23/09/2004,21.00.00,23.0,1168.0,126.0,1070.0,228.0,667.0,116.0,1646.0,1102.0,251.0,505.0,15840.0
23/09/2004,22.00.00,21.0,1111.0,103.0,991.0,218.0,721.0,109.0,1559.0,1028.0,241.0,507.0,14959.0
23/09/2004,23.00.00,17.0,1071.0,89.0,934.0,179.0,763.0,94.0,1504.0,942.0,225.0,537.0,14486.0
24/09/2004,00.00.00,1.0,969.0,65.0,835.0,97.0,859.0,64.0,1437.0,773.0,227.0,537.0,14580.0
24/09/2004,01.00.00,9.0,942.0,53.0,780.0,83.0,915.0,59.0,1419.0,737.0,215.0,579.0,14658.0
24/09/2004,02.00.00,7.0,923.0,46.0,744.0,80.0,908.0,64.0,1394.0,815.0,223.0,558.0,14828.0
24/09/2004,03.00.00,4.0,813.0,20.0,581.0,73.0,1176.0,58.0,1320.0,627.0,227.0,538.0,14673.0
24/09/2004,04.00.00,4.0,851.0,25.0,618.0,66.0,1099.0,52.0,1351.0,642.0,211.0,599.0,14789.0
24/09/2004,05.00.00,5.0,868.0,28.0,639.0,109.0,1093.0,55.0,1367.0,610.0,204.0,630.0,14946.0
24/09/2004,06.00.00,13.0,1062.0,84.0,915.0,232.0,792.0,83.0,1579.0,929.0,208.0,622.0,15119.0
24/09/2004,07.00.00,35.0,1418.0,211.0,1328.0,535.0,546.0,114.0,2017.0,1427.0,213.0,616.0,15452.0
24/09/2004,08.00.00,55.0,1600.0,340.0,1641.0,684.0,440.0,137.0,2430.0,1776.0,219.0,602.0,15600.0
24/09/2004,09.00.00,56.0,1583.0,294.0,1538.0,803.0,461.0,160.0,2214.0,1788.0,230.0,564.0,15614.0
24/09/2004,10.00.00,34.0,1338.0,203.0,1305.0,539.0,543.0,138.0,1929.0,1521.0,251.0,495.0,15572.0
24/09/2004,11.00.00,32.0,1285.0,184.0,1252.0,364.0,581.0,134.0,1866.0,1293.0,266.0,443.0,15229.0
24/09/2004,12.00.00,37.0,1376.0,223.0,1359.0,422.0,530.0,143.0,1998.0,1435.0,262.0,460.0,15422.0
24/09/2004,13.00.00,46.0,1467.0,269.0,1477.0,483.0,491.0,153.0,2114.0,1592.0,254.0,487.0,15594.0
24/09/2004,14.00.00,42.0,1442.0,240.0,1403.0,496.0,518.0,145.0,2026.0,1551.0,256.0,483.0,15580.0
24/09/2004,15.00.00,33.0,1358.0,193.0,1277.0,403.0,563.0,123.0,1892.0,1429.0,257.0,478.0,15548.0
24/09/2004,16.00.00,27.0,1222.0,145.0,1133.0,282.0,624.0,96.0,1698.0,1195.0,249.0,492.0,15251.0
24/09/2004,17.00.00,22.0,1134.0,111.0,1017.0,268.0,724.0,107.0,1632.0,981.0,183.0,754.0,15682.0
24/09/2004,18.00.00,28.0,1120.0,104.0,993.0,306.0,725.0,119.0,1565.0,962.0,163.0,739.0,13601.0
24/09/2004,19.00.00,29.0,1103.0,105.0,997.0,293.0,736.0,109.0,1552.0,914.0,156.0,757.0,13345.0
24/09/2004,20.00.00,2.0,985.0,58.0,805.0,240.0,895.0,107.0,1390.0,785.0,154.0,766.0,13334.0
24/09/2004,21.00.00,7.0,795.0,22.0,596.0,93.0,1227.0,57.0,1188.0,482.0,140.0,754.0,11988.0
24/09/2004,22.00.00,6.0,787.0,20.0,584.0,99.0,1317.0,60.0,1129.0,446.0,149.0,605.0,10213.0
24/09/2004,23.00.00,12.0,839.0,38.0,701.0,55.0,1128.0,22.0,1156.0,553.0,155.0,509.0,8880.0
25/09/2004,00.00.00,12.0,835.0,39.0,705.0,19.0,1117.0,2.0,1161.0,592.0,156.0,500.0,8773.0
25/09/2004,01.00.00,11.0,837.0,37.0,693.0,26.0,1096.0,7.0,1178.0,584.0,154.0,536.0,9326.0
25/09/2004,02.00.00,6.0,761.0,17.0,563.0,26.0,1316.0,8.0,1106.0,451.0,154.0,539.0,9334.0
25/09/2004,03.00.00,3.0,718.0,10.0,499.0,34.0,1495.0,17.5,1059.0,382.0,153.0,524.0,9017.0
25/09/2004,04.00.00,3.0,724.0,10.0,495.0,42.0,1531.0,27.0,1071.0,391.0,153.0,531.0,9181.0
25/09/2004,05.00.00,3.0,718.0,9.0,486.0,32.0,1531.0,14.0,1072.0,398.0,154.0,537.0,9295.0
25/09/2004,06.00.00,4.0,744.0,13.0,525.0,25.0,1434.0,3.0,1097.0,430.0,155.0,533.0,9308.0
25/09/2004,07.00.00,6.0,782.0,21.0,591.0,28.0,1287.0,9.0,1130.0,461.0,154.0,527.0,9178.0
25/09/2004,08.00.00,7.0,798.0,25.0,619.0,41.0,1204.0,14.0,1138.0,500.0,157.0,511.0,9056.0
25/09/2004,09.00.00,1.0,867.0,46.0,744.0,130.0,1067.0,52.0,1207.0,594.0,169.0,477.0,9142.0
25/09/2004,10.00.00,11.0,862.0,43.0,729.0,173.0,1103.0,64.0,1171.0,603.0,182.0,419.0,8674.0
25/09/2004,11.00.00,15.0,915.0,65.0,834.0,168.0,1006.0,66.0,1243.0,686.0,191.0,370.0,8104.0
25/09/2004,12.00.00,14.0,857.0,60.0,813.0,51.0,1040.0,14.0,1183.0,622.0,193.0,348.0,7710.0
25/09/2004,13.00.00,14.0,837.0,60.0,812.0,31.0,1065.0,9.0,1171.0,624.0,198.0,312.0,7127.0
25/09/2004,14.00.00,1.0,805.0,45.0,740.0,41.0,1161.0,12.0,1117.0,565.0,198.0,311.0,7104.0
25/09/2004,15.00.00,9.0,781.0,39.0,705.0,41.0,1203.0,14.0,1068.0,514.0,202.0,286.0,6717.0
25/09/2004,16.00.00,11.0,815.0,46.0,743.0,54.0,1183.0,21.0,1095.0,536.0,221.0,248.0,6514.0
25/09/2004,17.00.00,13.0,877.0,67.0,844.0,112.0,1048.0,43.0,1193.0,669.0,211.0,277.0,6853.0
25/09/2004,18.00.00,18.0,926.0,89.0,935.0,178.0,931.0,62.0,1262.0,786.0,201.0,303.0,7045.0
25/09/2004,19.00.00,24.0,987.0,98.0,971.0,218.0,876.0,68.0,1312.0,891.0,195.0,330.0,7384.0
25/09/2004,20.00.00,27.0,1004.0,108.0,1007.0,241.0,848.0,81.0,1321.0,926.0,193.0,323.0,7163.0
25/09/2004,21.00.00,17.0,897.0,74.0,875.0,223.0,937.0,88.0,1227.0,902.0,184.0,332.0,6975.0
25/09/2004,22.00.00,22.0,1002.0,103.0,989.0,279.0,840.0,99.0,1358.0,1011.0,178.0,365.0,7366.0
25/09/2004,23.00.00,28.0,1126.0,138.0,1111.0,330.0,746.0,98.0,1473.0,1249.0,178.0,399.0,8035.0
26/09/2004,00.00.00,24.0,1067.0,109.0,1013.0,330.0,794.0,97.0,1350.0,1133.0,170.0,430.0,8242.0
26/09/2004,01.00.00,25.0,1063.0,117.0,1040.0,341.0,739.0,101.0,1413.0,1166.0,155.0,522.0,9136.0
26/09/2004,02.00.00,14.0,915.0,78.0,893.0,205.0,872.0,90.0,1287.0,953.0,156.0,519.0,9135.0
26/09/2004,03.00.00,14.0,906.0,77.0,885.0,167.5,872.0,75.5,1304.0,912.0,135.0,594.0,9176.0
26/09/2004,04.00.00,11.5,844.0,55.0,786.0,130.0,969.0,61.0,1226.0,831.0,134.0,599.0,9173.0
26/09/2004,05.00.00,9.0,816.0,45.0,739.0,102.0,999.0,55.0,1188.0,793.0,125.0,632.0,9146.0
26/09/2004,06.00.00,6.0,768.0,33.0,671.0,79.0,1128.0,46.0,1153.0,700.0,136.0,576.0,8941.0
26/09/2004,07.00.00,1.0,835.0,54.0,785.0,148.0,989.0,56.0,1224.0,780.0,122.0,632.0,8964.0
26/09/2004,08.00.00,16.0,944.0,82.0,908.0,261.0,865.0,83.0,1321.0,931.0,146.0,564.0,9319.0
26/09/2004,09.00.00,9.0,810.0,30.0,651.0,107.0,1170.0,55.0,1117.0,575.0,198.0,386.0,8831.0
26/09/2004,10.00.00,9.0,819.0,30.0,655.0,103.0,1222.0,47.0,1104.0,507.0,216.0,334.0,8519.0
26/09/2004,11.00.00,1.0,844.0,35.0,680.0,122.0,1147.0,61.0,1129.0,518.0,220.0,322.0,8407.0
26/09/2004,12.00.00,1.0,846.0,36.0,688.0,127.0,1127.0,58.0,1138.0,518.0,227.0,302.0,8217.0
26/09/2004,13.00.00,9.0,842.0,40.0,711.0,110.0,1077.0,59.0,1160.0,516.0,223.0,304.0,8063.0
26/09/2004,14.00.00,9.0,840.0,42.0,722.0,98.0,1048.0,54.0,1169.0,507.0,221.0,305.0,7981.0
26/09/2004,15.00.00,9.0,815.0,31.0,657.0,146.0,1166.0,69.0,1098.0,490.0,221.0,295.0,7761.0
26/09/2004,16.00.00,9.0,838.0,35.0,685.0,119.0,1176.0,54.0,1121.0,465.0,234.0,271.0,7681.0
26/09/2004,17.00.00,27.0,992.0,103.0,987.0,234.0,823.0,95.0,1327.0,781.0,231.0,270.0,7538.0
26/09/2004,18.00.00,22.0,990.0,78.0,891.0,261.0,908.0,99.0,1278.0,765.0,215.0,314.0,7943.0
26/09/2004,19.00.00,33.0,1066.0,107.0,1004.0,371.0,795.0,127.0,1384.0,1006.0,203.0,355.0,8330.0
26/09/2004,20.00.00,21.0,971.0,73.0,870.0,266.0,911.0,98.0,1287.0,798.0,196.0,363.0,8193.0
26/09/2004,21.00.00,18.0,963.0,77.0,887.0,268.0,853.0,112.0,1311.0,938.0,187.0,397.0,8482.0
26/09/2004,22.00.00,19.0,1010.0,86.0,925.0,294.0,829.0,115.0,1351.0,996.0,180.0,427.0,8745.0
26/09/2004,23.00.00,23.0,1054.0,100.0,978.0,303.0,768.0,114.0,1398.0,1109.0,171.0,476.0,9208.0
27/09/2004,00.00.00,19.0,998.0,85.0,920.0,241.0,802.0,103.0,1365.0,1042.0,166.0,513.0,9634.0
27/09/2004,01.00.00,13.0,919.0,58.0,802.0,142.0,891.0,81.0,1265.0,940.0,159.0,552.0,9881.0
27/09/2004,02.00.00,1.0,884.0,50.0,764.0,110.0,921.0,75.0,1247.0,900.0,149.0,589.0,9891.0
27/09/2004,03.00.00,6.0,803.0,29.0,648.0,107.0,1079.0,69.5,1178.0,774.0,141.0,610.0,9799.0
27/09/2004,04.00.00,6.0,820.0,34.0,674.0,104.0,1024.0,64.0,1188.0,790.0,140.0,626.0,9948.0
27/09/2004,05.00.00,9.0,894.0,56.0,794.0,179.0,889.0,71.0,1266.0,908.0,141.0,617.0,9844.0
27/09/2004,06.00.00,15.0,988.0,90.0,941.0,361.0,801.0,99.0,1399.0,1035.0,144.0,603.0,9802.0
27/09/2004,07.00.00,55.0,1372.0,269.0,1477.0,799.0,542.0,132.0,1973.0,1556.0,150.0,577.0,9778.0
27/09/2004,08.00.00,4.0,1209.0,188.0,1262.0,614.0,618.0,135.0,1708.0,1392.0,169.0,503.0,9580.0
27/09/2004,09.00.00,18.0,951.0,82.0,908.0,275.0,873.0,94.0,1314.0,904.0,197.0,402.0,9108.0
27/09/2004,10.00.00,19.0,992.0,91.0,943.0,325.0,847.0,103.0,1351.0,936.0,222.0,336.0,8886.0
27/09/2004,11.00.00,17.0,964.0,92.0,947.0,327.0,862.0,123.0,1328.0,907.0,237.0,296.0,8537.0
27/09/2004,12.00.00,16.0,917.0,83.0,910.0,252.0,886.0,95.0,1275.0,744.0,219.0,307.0,7961.0
27/09/2004,13.00.00,19.0,937.0,91.0,942.0,226.0,852.0,90.0,1276.0,773.0,223.0,295.0,7838.0
27/09/2004,14.00.00,16.0,961.0,92.0,949.0,230.0,853.0,99.0,1306.0,812.0,238.0,270.0,7845.0
27/09/2004,15.00.00,18.0,969.0,96.0,962.0,244.0,829.0,107.0,1316.0,856.0,233.0,283.0,8012.0
27/09/2004,16.00.00,2.0,1020.0,118.0,1042.0,251.0,788.0,112.0,1401.0,927.0,242.0,272.0,8128.0
27/09/2004,17.00.00,31.0,1107.0,173.0,1219.0,346.0,683.0,132.0,1582.0,1131.0,251.0,258.0,8065.0
27/09/2004,18.00.00,39.0,1119.0,178.0,1233.0,407.0,670.0,148.0,1539.0,1270.0,223.0,292.0,7773.0
27/09/2004,19.00.00,43.0,1173.0,209.0,1322.0,490.0,633.0,158.0,1679.0,1365.0,208.0,325.0,7873.0
27/09/2004,20.00.00,35.0,1097.0,149.0,1144.0,434.0,702.0,145.0,1517.0,1274.0,191.0,368.0,8066.0
27/09/2004,21.00.00,24.0,1018.0,113.0,1024.0,345.0,758.0,128.0,1400.0,1169.0,181.0,399.0,8232.0
27/09/2004,22.00.00,15.0,932.0,84.0,914.0,192.0,837.0,105.0,1298.0,1000.0,174.0,428.0,8463.0
27/09/2004,23.00.00,13.0,897.0,68.0,849.0,157.0,891.0,90.0,1253.0,910.0,167.0,466.0,8793.0
28/09/2004,00.00.00,1.0,840.0,49.0,758.0,148.0,994.0,85.0,1189.0,829.0,171.0,468.0,9054.0
28/09/2004,01.00.00,8.0,802.0,35.0,680.0,105.0,1091.0,73.0,1137.0,756.0,153.0,519.0,8982.0
28/09/2004,02.00.00,5.0,765.0,28.0,637.0,141.0,1138.0,74.0,1113.0,742.0,150.0,528.0,8929.0
28/09/2004,03.00.00,4.0,741.0,21.0,595.0,124.0,1191.0,67.5,1080.0,686.0,144.0,545.0,8887.0
28/09/2004,04.00.00,5.0,748.0,22.0,595.0,107.0,1208.0,61.0,1089.0,677.0,128.0,598.0,8801.0
28/09/2004,05.00.00,7.0,791.0,39.0,704.0,166.0,1057.0,69.0,1154.0,748.0,119.0,627.0,8726.0
28/09/2004,06.00.00,12.0,875.0,73.0,871.0,241.0,890.0,82.0,1253.0,890.0,121.0,626.0,8825.0
28/09/2004,07.00.00,24.0,1085.0,155.0,1164.0,368.0,707.0,120.0,1503.0,1155.0,135.0,582.0,8944.0
28/09/2004,08.00.00,43.0,1268.0,271.0,1482.0,498.0,550.0,135.0,1849.0,1533.0,144.0,557.0,9087.0
28/09/2004,09.00.00,41.0,1236.0,213.0,1332.0,641.0,601.0,152.0,1683.0,1550.0,178.0,457.0,9224.0
28/09/2004,10.00.00,37.0,1274.0,199.0,1294.0,667.0,615.0,177.0,1595.0,2236.0,210.0,372.0,9155.0
28/09/2004,11.00.00,34.0,1250.0,194.0,1280.0,550.0,618.0,181.0,1663.0,2178.0,245.0,298.0,9008.0
28/09/2004,12.00.00,38.0,1224.0,218.0,1347.0,483.0,602.0,176.0,1670.0,1901.0,264.0,264.0,8969.0
28/09/2004,13.00.00,41.0,1220.0,217.0,1344.0,524.0,605.0,163.0,1676.0,1743.0,252.0,268.0,8451.0
28/09/2004,14.00.00,34.0,1166.0,189.0,1265.0,481.0,640.0,174.0,1570.0,1502.0,261.0,248.0,8283.0
28/09/2004,15.00.00,23.0,1050.0,130.0,1084.0,305.0,748.0,117.0,1402.0,1153.0,262.0,244.0,8174.0
28/09/2004,16.00.00,32.0,1174.0,188.0,1264.0,396.0,670.0,145.0,1598.0,1287.0,289.0,213.0,8382.0
28/09/2004,17.00.00,48.0,1323.0,268.0,1474.0,501.0,554.0,173.0,1854.0,1547.0,280.0,233.0,8681.0
28/09/2004,18.00.00,67.0,1432.0,369.0,1706.0,702.0,488.0,204.0,2098.0,1842.0,247.0,279.0,8559.0
28/09/2004,19.00.00,75.0,1479.0,393.0,1756.0,755.0,466.0,209.0,2165.0,1908.0,230.0,336.0,9302.0
28/09/2004,20.00.00,45.0,1309.0,231.0,1379.0,524.0,555.0,175.0,1841.0,1693.0,209.0,458.0,11159.0
28/09/2004,21.00.00,21.0,1089.0,116.0,1037.0,247.0,707.0,129.0,1480.0,1336.0,198.0,486.0,11130.0
28/09/2004,22.00.00,15.0,1009.0,83.0,911.0,196.0,788.0,111.0,1359.0,1177.0,198.0,477.0,10885.0
28/09/2004,23.00.00,11.0,930.0,57.0,796.0,135.0,883.0,85.0,1263.0,977.0,186.0,491.0,10435.0
29/09/2004,00.00.00,11.0,929.0,59.0,805.0,146.0,879.0,86.0,1270.0,974.0,172.0,539.0,10498.0
29/09/2004,01.00.00,9.0,872.0,41.0,718.0,106.0,981.0,71.0,1223.0,872.0,163.0,568.0,10470.0
29/09/2004,02.00.00,5.0,790.0,22.0,601.0,70.0,1150.0,60.0,1157.0,734.0,174.0,534.0,10541.0
29/09/2004,03.00.00,4.0,793.0,20.0,581.0,66.0,1169.0,54.0,1152.0,668.0,155.0,588.0,10309.0
29/09/2004,04.00.00,4.0,789.0,22.0,596.0,62.0,1145.0,48.0,1161.0,698.0,146.0,621.0,10236.0
29/09/2004,05.00.00,4.0,769.0,20.0,586.0,60.0,1221.0,45.0,1134.0,650.0,171.0,525.0,10130.0
29/09/2004,06.00.00,7.0,852.0,40.0,713.0,92.0,1029.0,53.0,1203.0,749.0,152.0,583.0,9986.0
29/09/2004,07.00.00,2.0,1100.0,134.0,1097.0,277.0,739.0,94.0,1516.0,1106.0,149.0,592.0,9985.0
29/09/2004,08.00.00,42.0,1326.0,280.0,1504.0,600.0,510.0,122.0,1968.0,1609.0,151.0,590.0,10086.0
29/09/2004,09.00.00,52.0,1433.0,286.0,1518.0,693.0,499.0,170.0,1973.0,1770.0,190.0,478.0,10434.0
29/09/2004,10.00.00,38.0,1310.0,214.0,1334.0,617.0,573.0,174.0,1747.0,1633.0,224.0,388.0,10400.0
29/09/2004,11.00.00,37.0,1304.0,191.0,1272.0,569.0,593.0,191.0,1673.0,1583.0,254.0,333.0,10679.0
29/09/2004,12.00.00,34.0,1286.0,196.0,1286.0,409.0,593.0,179.0,1728.0,1449.0,272.0,304.0,10810.0
29/09/2004,13.00.00,31.0,1217.0,158.0,1175.0,335.0,621.0,148.0,1644.0,1451.0,255.0,348.0,11152.0
29/09/2004,14.00.00,24.0,1104.0,135.0,1099.0,290.0,698.0,129.0,1483.0,1147.0,264.0,285.0,9658.0
29/09/2004,15.00.00,28.0,1143.0,159.0,1176.0,312.0,677.0,148.0,1551.0,1108.0,277.0,251.0,9158.0
29/09/2004,16.00.00,36.0,1205.0,199.0,1295.0,440.0,626.0,184.0,1613.0,1267.0,286.0,232.0,8917.0
29/09/2004,17.00.00,4.0,1276.0,216.0,1340.0,450.0,597.0,188.0,1677.0,1303.0,272.0,263.0,9317.0
29/09/2004,18.00.00,56.0,1440.0,310.0,1573.0,578.0,491.0,204.0,1997.0,1643.0,253.0,330.0,10473.0
29/09/2004,19.00.00,63.0,1467.0,341.0,1643.0,615.0,467.0,201.0,2088.0,1749.0,232.0,369.0,10346.0
29/09/2004,20.00.00,47.0,1339.0,228.0,1373.0,536.0,541.0,165.0,1797.0,1585.0,216.0,433.0,11019.0
29/09/2004,21.00.00,19.0,1108.0,123.0,1061.0,238.0,685.0,133.0,1454.0,1315.0,211.0,448.0,11088.0
29/09/2004,22.00.00,19.0,1116.0,109.0,1012.0,249.0,699.0,125.0,1445.0,1290.0,197.0,493.0,11148.0
29/09/2004,23.00.00,12.0,981.0,71.0,860.0,150.0,812.0,101.0,1298.0,1059.0,203.0,478.0,11281.0
30/09/2004,00.00.00,9.0,947.0,57.0,798.0,108.0,869.0,79.0,1276.0,943.0,194.0,503.0,11201.0
30/09/2004,01.00.00,9.666666666666666,939.0,53.0,776.0,116.84615384615384,879.0,80.6923076923077,1259.0,913.0,183.0,531.0,11056.0
30/09/2004,02.00.00,10.333333333333334,862.0,29.0,644.0,125.6923076923077,1030.0,82.38461538461539,1173.0,720.0,175.0,561.0,11103.0
30/09/2004,03.00.00,11.0,827.0,19.0,577.0,134.53846153846155,1138.0,84.07692307692308,1143.0,640.0,192.0,503.0,11087.0
30/09/2004,04.00.00,11.666666666666666,879.0,24.0,611.0,143.3846153846154,1036.0,85.76923076923077,1189.0,779.0,166.0,596.0,11170.0
30/09/2004,05.00.00,12.333333333333332,911.0,40.0,710.0,152.23076923076923,932.0,87.46153846153847,1226.0,850.0,175.0,571.0,11311.0
30/09/2004,06.00.00,13.0,1051.0,81.0,901.0,161.0769230769231,778.0,89.15384615384616,1379.0,1020.0,176.0,576.0,11471.0
30/09/2004,07.00.00,13.666666666666666,1496.0,248.0,1425.0,169.92307692307693,520.0,90.84615384615384,1946.0,1605.0,180.0,570.0,11665.0
30/09/2004,08.00.00,14.333333333333332,1610.0,363.0,1692.0,178.76923076923077,436.0,92.53846153846153,2197.0,1866.0,185.0,559.0,11779.0
30/09/2004,09.00.00,15.0,1428.0,209.0,1321.0,187.6153846153846,544.0,94.23076923076923,1779.0,1621.0,186.0,572.0,12146.0
30/09/2004,10.00.00,15.666666666666666,1459.0,222.0,1356.0,196.46153846153845,525.0,95.92307692307692,1795.0,1712.0,202.0,530.0,12407.0
30/09/2004,11.00.00,16.333333333333332,1486.0,235.0,1390.0,205.30769230769232,504.0,97.61538461538461,1835.0,1770.0,213.0,501.0,12539.0
30/09/2004,12.00.00,17.0,1158.0,108.0,1008.0,214.15384615384616,695.0,99.3076923076923,1489.0,1175.0,246.0,428.0,13053.0
30/09/2004,13.00.00,17.0,1200.0,112.0,1021.0,223.0,678.0,101.0,1510.0,1157.0,246.0,441.0,13477.0
30/09/2004,14.00.00,22.0,1290.0,151.0,1151.0,267.0,613.0,113.0,1638.0,1219.0,256.0,434.0,14049.0
30/09/2004,15.00.00,28.0,1366.0,174.0,1223.0,308.0,578.0,121.0,1744.0,1288.0,261.0,426.0,14172.0
30/09/2004,16.00.00,39.0,1505.0,234.0,1388.0,422.0,516.0,146.0,1978.0,1503.0,258.0,448.0,14644.0
30/09/2004,17.00.00,65.0,1728.0,359.0,1683.0,623.0,419.0,188.0,2365.0,1861.0,254.0,479.0,15346.0
30/09/2004,18.00.00,63.0,1673.0,340.0,1643.0,572.0,436.0,182.0,2259.0,1781.0,246.0,500.0,15241.0
30/09/2004,19.00.00,57.0,1636.0,301.0,1553.0,514.0,449.0,166.0,2130.0,1745.0,236.0,544.0,15687.0
30/09/2004,20.00.00,44.0,1468.0,200.0,1296.0,414.0,529.0,142.0,1854.0,1590.0,226.0,595.0,16155.0
30/09/2004,21.00.00,16.0,1180.0,105.0,997.0,143.0,677.0,84.0,1549.0,1127.0,221.0,613.0,16133.0
30/09/2004,22.00.00,15.0,1138.0,90.0,938.0,147.0,700.0,87.0,1500.0,1098.0,221.0,613.0,16053.0
30/09/2004,23.00.00,17.0,1192.0,107.0,1004.0,159.0,665.0,91.0,1577.0,1176.0,211.0,647.0,15956.0
01/10/2004,00.00.00,19.0,1176.0,104.0,993.0,206.0,659.0,91.0,1572.0,1178.0,203.0,664.0,15591.0
01/10/2004,01.00.00,16.0,1137.0,97.0,967.0,140.0,687.0,74.0,1557.0,1091.0,194.0,693.0,15418.0
01/10/2004,02.00.00,13.0,1035.0,69.0,851.0,132.0,764.0,69.0,1465.0,1002.0,190.0,708.0,15417.0
01/10/2004,03.00.00,8.0,943.0,40.0,709.0,106.5,893.0,61.5,1348.0,876.0,202.0,658.0,15442.0
01/10/2004,04.00.00,6.0,904.0,30.0,655.0,81.0,968.0,54.0,1326.0,824.0,198.0,672.0,15322.0
01/10/2004,05.00.00,7.0,966.0,43.0,726.0,120.0,872.0,60.0,1371.0,892.0,190.0,703.0,15308.0
01/10/2004,06.00.00,16.0,1124.0,98.0,972.0,279.0,674.0,69.0,1568.0,1092.0,188.0,718.0,15372.0
01/10/2004,07.00.00,29.0,1348.0,172.0,1217.0,392.0,559.0,91.0,1816.0,1413.0,202.0,663.0,15550.0
01/10/2004,08.00.00,41.0,1499.0,279.0,1501.0,433.0,469.0,97.0,2130.0,1565.0,208.0,643.0,15630.0
01/10/2004,09.00.00,37.0,1427.0,205.0,1311.0,531.0,503.0,114.0,1900.0,1594.0,223.0,593.0,15705.0
01/10/2004,10.00.00,36.0,1473.0,212.0,1330.0,619.0,497.0,129.0,1908.0,1677.0,232.0,566.0,15929.0
01/10/2004,11.00.00,34.0,1440.0,199.0,1294.0,522.0,506.0,137.0,1879.0,1616.0,238.0,547.0,15870.0
01/10/2004,12.00.00,37.0,1474.0,211.0,1326.0,505.0,485.0,134.0,1943.0,1610.0,235.0,562.0,16048.0
01/10/2004,13.00.00,41.0,1485.0,223.0,1359.0,465.0,477.0,132.0,2005.0,1614.0,239.0,544.0,15963.0
01/10/2004,14.00.00,32.0,1395.5,176.0,1219.0,383.0,540.0,123.0,1836.5,1450.0,246.5,509.0,15566.5
01/10/2004,15.00.00,24.0,1306.0,129.0,1079.0,278.0,603.0,105.0,1668.0,1286.0,254.0,474.0,15170.0
01/10/2004,16.00.00,34.0,1464.0,184.0,1251.0,372.0,530.0,136.0,1853.0,1487.0,264.0,454.0,15400.0
01/10/2004,17.00.00,56.0,1629.0,265.0,1466.0,540.0,458.0,169.0,2130.0,1703.0,258.0,469.0,15375.0
01/10/2004,18.00.00,55.81118881118881,1629.0,294.0,1536.0,538.0909090909091,435.0,168.4265734265734,2205.0,1773.0,253.0,496.0,15805.0
